,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,EEP_x,log10_isochrone_age_yr_x,initial_mass,star_mass_x,log_Teff_x,log_g_x,log_L_x,[Fe/H]_init_x,[Fe/H]_x,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,phase_x,Unnamed: 0_y,EEP_y,log10_isochrone_age_yr_y,star_mass_y,log_Teff_y,log_g_y,log_L_y,[Fe/H]_init_y,[Fe/H]_y,GALEX_FUV,GALEX_NUV,phase_y,uflux,gflux,rflux,iflux,zflux,Ffluxt,Fflux,Nfluxt,Nflux,N/g,g/r,i/z,N/u,u/g,r/i
838,838,838,838,1063,9.69,1.2794234645294107,1.1969821308549626,3.513464064858919,0.2174181685546908,3.307278481936196,0.0,0.053872,3.979836,0.947227,-0.468548,-2.402411,-3.380481,5.0,838,1063,9.69,1.1969821308549626,3.513464064858919,0.2174181685546908,3.307278481936196,0.0,0.053872,32.842026,13.762192,5.0,92916.28746000076,1517523.5829346254,5590433.025583828,33188731.138635647,81699358.95703383,3.446018746324699e-21,2.683759785524509e-07,6.93410510657645e-14,11.928998545294418,7.86083239788987e-06,0.2714500962608608,0.40623000672612125,0.00012838436480180822,0.06122889192951908,0.1684437106749133
839,839,839,839,1064,9.69,1.279423648559855,1.19683724712952,3.5130253851134112,0.211789077299376,3.3111000096101915,0.0,0.053872,3.979736,0.959352,-0.454772,-2.401293,-3.384694,5.0,839,1064,9.69,1.19683724712952,3.5130253851134112,0.211789077299376,3.3111000096101915,0.0,0.053872,32.890835,13.772602,5.0,92924.84576045503,1500670.8579777312,5519948.792895628,33154573.75860343,82016994.18339919,3.2945343170816645e-21,2.5657836950667345e-07,6.86793886085779e-14,11.815170295391358,7.873258971199857e-06,0.27186318465655845,0.4042402929869155,0.00012714759113885348,0.06192220317097273,0.16649132132073427
840,840,840,840,1065,9.69,1.279423873633538,1.1966225746579813,3.5125535584726,0.206065248064799,3.314858191613033,0.0,0.053872,3.980234,0.973215,-0.439206,-2.399181,-3.388308,5.0,840,1065,9.69,1.1966225746579813,3.5125535584726,0.206065248064799,3.314858191613033,0.0,0.053872,32.943958,13.784388,5.0,92882.2332348194,1481631.6577019177,5441374.899283308,33090143.375855677,82290452.21141855,3.1372189935431867e-21,2.4432665034787224e-07,6.793788465749267e-14,11.687606616764151,7.88833483410593e-06,0.2722899423631086,0.4021140057760445,0.00012583253233388814,0.06268915269999309,0.16444095867090208
841,841,841,841,1066,9.69,1.2794241246940272,1.1963370593455105,3.512066282206379,0.2002853508450282,3.3185846954046023,0.0,0.053872,3.981006,0.987846,-0.422929,-2.396601,-3.391621,5.0,841,1066,9.69,1.1963370593455105,3.512066282206379,0.2002853508450282,3.3185846954046023,0.0,0.053872,32.999249,13.796784,5.0,92816.21388568616,1461799.634343237,5360408.027667162,33011605.68337756,82541935.61722444,2.98145621432311e-21,2.321958433579736e-07,6.716663954164786e-14,11.554926455105619,7.904589783467186e-06,0.2727030529762506,0.39993738257440214,0.00012449254253504502,0.06349448426793936,0.16237950007885577
842,842,842,842,1067,9.69,1.2794243820440263,1.1959811653877157,3.511615360461947,0.1945580334362524,3.3223783220162884,0.0,0.053872,3.981124,1.000495,-0.408911,-2.395077,-3.395524,5.0,842,1067,9.69,1.1959811653877157,3.511615360461947,0.1945580334362524,3.3223783220162884,0.0,0.053872,33.050362,13.80765,5.0,92806.12698055,1444868.253538753,5291644.365016616,32965301.25453753,82839190.99068238,2.8443513097348845e-21,2.215181118533353e-07,6.6497791263262e-14,11.439862001693738,7.917581394480343e-06,0.2730471199256823,0.3979433026844192,0.0001232662365502147,0.06423154966084307,0.16052164438473754
843,843,843,843,1068,9.69,1.2794247058373405,1.195427405523948,3.511095557134401,0.1886087810147671,3.3260457618435018,0.0,0.053873,3.982497,1.016737,-0.391172,-2.391519,-3.398211,5.0,843,1068,9.69,1.195427405523948,3.511095557134401,0.1886087810147671,3.3260457618435018,0.0,0.053873,33.110325,13.821374,5.0,92688.84040800689,1423414.7075998425,5205890.738964278,32857449.486987893,83044456.84268111,2.6915226300940533e-21,2.096158125715245e-07,6.566253123023123e-14,11.296169116082343,7.935964870792933e-06,0.273423853663712,0.39566095963795433,0.00012187194344386822,0.0651172422998906,0.15843867434159487
844,844,844,844,1069,9.69,1.2794252400693125,1.1942531278448136,3.51061219067097,0.1828039438314135,3.3294860790370766,0.0,0.053873,3.983875,1.0317,-0.374994,-2.388291,-3.400758,5.0,844,1069,9.69,1.1942531278448136,3.51061219067097,0.1828039438314135,3.3294860790370766,0.0,0.053873,33.166641,13.834208,5.0,92571.27575248491,1403932.5684144795,5128895.481123031,32759906.14863346,83239497.33004636,2.555474994310578e-21,1.9902042117323948e-07,6.489093328265587e-14,11.1634282554708,7.951541624309017e-06,0.27373000163128147,0.39356203724705047,0.00012059278825668703,0.06593712392969811,0.15656013963693777
845,845,845,845,1070,9.69,1.2794257167983178,1.1931133314673146,3.511680144358897,0.1966639524431311,3.3194793578091617,0.0,0.053873,3.986015,1.004519,-0.404942,-2.38935,-3.389052,5.0,845,1070,9.69,1.1931133314673146,3.511680144358897,0.1966639524431311,3.3194793578091617,0.0,0.053873,33.047012,13.810999,5.0,92388.99627600382,1439523.1348947904,5272335.627905148,32791874.93182244,82346861.01298048,2.853141006547852e-21,2.2220265353955666e-07,6.629299198579867e-14,11.404629621373738,7.922505269223938e-06,0.27303328856299586,0.39821645328597777,0.0001234414278871851,0.0641802788968419,0.1607817680101201
846,846,846,846,1071,9.69,1.2794260604022238,1.1925704534885644,3.5117640101459413,0.1971598868746965,3.319121012199912,0.0,0.053873,3.98556,1.00132,-0.408449,-2.39053,-3.389209,5.0,846,1071,9.69,1.1925704534885644,3.5117640101459413,0.1971598868746965,3.319121012199912,0.0,0.053873,33.037453,13.808547,5.0,92427.72189147414,1443770.7829561203,5289393.155542648,32827533.17624977,82358769.42306216,2.8783714323498055e-21,2.2416759938354433e-07,6.64428756350908e-14,11.430414662224555,7.917056361828284e-06,0.2729558458786944,0.3985918367432209,0.0001236686832511766,0.06401827975922078,0.16112673246399903
847,847,847,847,1072,9.69,1.2794262499476656,1.1920567272789122,3.511356907092098,0.1918918508947512,3.322572913660737,0.0,0.053873,3.985661,1.012643,-0.395968,-2.389223,-3.392787,5.0,847,1072,9.69,1.1920567272789122,3.511356907092098,0.1918918508947512,3.322572913660737,0.0,0.053873,33.08379,13.818331,5.0,92419.12425451346,1428792.128422706,5228937.47652676,32788039.447162237,82630627.1376961,2.75811287559819e-21,2.1480186163706742e-07,6.584682217433804e-14,11.327873371647723,7.928286519994312e-06,0.2732471242650541,0.39680250027056047,0.0001225706634100085,0.06468339404734696,0.1594769789438971
848,848,848,848,1073,9.69,1.2794263646691468,1.191958484071834,3.51103591027711,0.1876010490977228,3.325543680984855,0.0,0.053873,3.985208,1.020914,-0.386868,-2.388818,-3.396217,5.0,848,1073,9.69,1.191958484071834,3.51103591027711,0.1876010490977228,3.325543680984855,0.0,0.053873,33.119995,13.8255,5.0,92457.69218485653,1417949.124874514,5185294.75827517,32775811.1733528,82892082.18465203,2.6676572901360703e-21,2.0775717962835155e-07,6.541347489957178e-14,11.253323030531734,7.936337653530153e-06,0.27345583828414394,0.3954034005363837,0.0001217132156839071,0.06520522532360874,0.158204925298413
849,849,849,849,1074,9.69,1.279426466803179,1.1919018306186282,3.510653799253168,0.1828689858918093,3.328726519936063,0.0,0.053873,3.98525,1.031597,-0.375239,-2.387426,-3.399389,5.0,849,1074,9.69,1.1919018306186282,3.510653799253168,0.1828689858918093,3.328726519936063,0.0,0.053873,33.163589,13.834599,5.0,92454.11567340976,1404065.7609093236,5130052.964104355,32733816.90743532,83134607.15604864,2.5626685297574193e-21,1.99580653794393e-07,6.486756868750846e-14,11.15940875739223,7.947924568835717e-06,0.2736942036921945,0.3937447716086754,0.00012070213073923466,0.065847425560419,0.1567202803941599
850,850,850,850,1075,9.69,1.2794265657921229,1.191853358724294,3.5103049444425887,0.1785345155940314,3.3316478319576723,0.0,0.053873,3.985247,1.04127,-0.364787,-2.386192,-3.402304,5.0,850,1075,9.69,1.191853358724294,3.5103049444425887,0.1785345155940314,3.3316478319576723,0.0,0.053873,33.203484,13.842847,5.0,92454.37113392478,1391612.268711098,5080904.697327822,32696634.22546675,83358108.02628817,2.4702131861514213e-21,1.923802305990385e-07,6.437665697155941e-14,11.074955391667066,7.95836285772661e-06,0.27389064578262656,0.39224299830744,0.00011978833727206298,0.06643687556703952,0.1553953432115165
851,851,851,851,1076,9.69,1.2794266691072809,1.1917984909191086,3.5099068066045254,0.1740924291578783,3.3344773053369066,0.0,0.053873,3.986098,1.053504,-0.35171,-2.383494,-3.404338,5.0,851,1076,9.69,1.1917984909191086,3.5099068066045254,0.1740924291578783,3.3344773053369066,0.0,0.053873,33.249687,13.853098,5.0,92381.93379290668,1376019.6915226518,5020075.501123469,32615485.5966229,83514416.07481174,2.3672996597350565e-21,1.8436532400930144e-07,6.377170381522082e-14,10.97088305340542,7.972911376918924e-06,0.2741033857388609,0.39053719261362174,0.00011875571990080804,0.06713707250125199,0.15391693268682355
852,852,852,852,1077,9.69,1.2794268002231532,1.191724511425848,3.5095586864929693,0.1697498016931017,3.337400387461408,0.0,0.053873,3.986055,1.063055,-0.341556,-2.382273,-3.407228,5.0,852,1077,9.69,1.191724511425848,3.5095586864929693,0.1697498016931017,3.337400387461408,0.0,0.053873,33.289753,13.861255,5.0,92385.59260229282,1363968.2118018344,4973345.706672651,32578827.406797927,83737009.89343157,2.2815334250362137e-21,1.7768584869054115e-07,6.329439024239928e-14,10.888769026745553,7.983154543140878e-06,0.2742556605248298,0.38906126990036516,0.0001178621982068156,0.06773295140086091,0.1526557615034023
853,853,853,853,1078,9.69,1.2794269764221968,1.191617209644818,3.5073650217481744,0.1421037041271213,3.356232538498787,0.0,0.053873,3.984649,1.121306,-0.281579,-2.375497,-3.425998,5.0,853,1078,9.69,1.191617209644818,3.5073650217481744,0.1421037041271213,3.356232538498787,0.0,0.053873,33.544128,13.911091,5.0,92505.30702620654,1292718.1574053168,4706064.215159187,32376138.47631596,85197224.90805982,1.8049984598774566e-21,1.4057330026771572e-07,6.045480440154664e-14,10.400264528412475,8.045268389582612e-06,0.2746919927784261,0.3800140029355946,0.0001124288417902997,0.0715587589578527,0.14535594535468777
854,854,854,854,1079,9.69,1.279427131193482,1.1914961539814748,3.5050875403139248,0.1138052705462227,3.3753768033471623,0.0,0.053873,3.983263,1.180897,-0.224382,-2.367223,-3.443518,5.0,854,1079,9.69,1.1914961539814748,3.5050875403139248,0.1138052705462227,3.3753768033471623,0.0,0.053873,33.812843,13.962072,5.0,92623.47037449908,1223678.8362892594,4464563.957954453,32130349.445900336,86583163.35514677,1.4092590604438949e-21,1.0975311140832114e-07,5.768174899688653e-14,9.92320550810951,8.109321836603057e-06,0.27408697642443836,0.37109234868340496,0.00010713489213897503,0.07569263080121154,0.13895161537136996
855,855,855,855,1080,9.69,1.2794273039705493,1.1913269456980655,3.502797085076899,0.0854608565255107,3.394497568308065,0.0,0.053871,3.980441,1.242391,-0.169302,-2.35664,-3.458685,5.0,855,1080,9.69,1.1913269456980655,3.502797085076899,0.0854608565255107,3.394497568308065,0.0,0.053871,34.090408,14.0135,5.0,92864.52654925884,1156298.1982217128,4243723.199415506,31818686.591183644,87801159.0322684,1.091351967365032e-21,8.499450343940042e-08,5.501323961115299e-14,9.464131927723066,8.18485399551611e-06,0.27247257747182274,0.36239483557944535,0.00010191331695104196,0.08031191840658101,0.13337204184258697
856,856,856,856,1081,9.69,1.2794275148376082,1.191061133614456,3.5004587167032293,0.0569908067107803,3.413517042171716,0.0,0.053871,3.975879,1.310385,-0.110938,-2.34126,-3.469973,5.0,856,1081,9.69,1.191061133614456,3.5004587167032293,0.0569908067107803,3.413517042171716,0.0,0.053871,34.384796,14.068018,5.0,93255.5416495254,1086106.09010033,4021623.8604431655,31371136.24696231,88718757.09001999,8.321653637091602e-22,6.480904784429708e-08,5.231907057892356e-14,9.000644023050823,8.287076285723966e-06,0.2700665521664788,0.3536020710381578,9.651591598574592e-05,0.08586227671452504,0.12819503344679084
857,857,857,857,1082,9.69,1.2794277202322382,1.1907510964736416,3.4981039935777254,0.0284729478064897,3.432502679172591,0.0,0.053872,3.969266,1.382854,-0.050947,-2.322325,-3.478244,5.0,857,1082,9.69,1.1907510964736416,3.4981039935777254,0.0284729478064897,3.432502679172591,0.0,0.053872,34.691879,14.124224,5.0,93825.27563029603,1015978.8072748814,3805441.490126189,30828773.636869267,89397186.083728,6.271572334736942e-22,4.884301236586811e-08,4.967954623026319e-14,8.546556846241577,8.412140868534118e-06,0.26698053561222707,0.34485172282710913,9.109013310995174e-05,0.0923496385539377,0.12343797826505563
858,858,858,858,1083,9.69,1.2794279786672,1.1902521745723424,3.4957165579637035,-0.0001751243190172,3.451418596186284,0.0,0.053872,3.961354,1.460278,0.011348,-2.299575,-3.483388,5.0,858,1083,9.69,1.1902521745723424,3.4957165579637035,-0.0001751243190172,3.451418596186284,0.0,0.053872,35.013676,14.182864,5.0,94511.49846967155,946052.0887536526,3593246.811814452,30189522.844848115,89821736.91448766,4.662916469646165e-22,3.6314798687160574e-08,4.7067553006230544e-14,8.097205951051755,8.558943051137037e-06,0.26328614155951413,0.33610486594786326,8.567429447381075e-05,0.0999009458286624,0.11902297463530943
859,859,859,859,1084,9.69,1.2794282830908612,1.1895136085289146,3.4932909440937774,-0.0289812104830794,3.4702519848867275,0.0,0.053872,3.955344,1.541331,0.07517,-2.274174,-3.48618,5.0,859,1084,9.69,1.1895136085289146,3.4932909440937774,-0.0289812104830794,3.4702519848867275,0.0,0.053872,35.342209,14.246492,5.0,95036.1094247434,877998.6515610626,3388115.8277603355,29491431.18781511,90053013.17814592,3.4454379714685025e-22,2.6833074780014678e-08,4.43884949926003e-14,7.636317651030974,8.697413871255687e-06,0.2591406835525605,0.32748966577580435,8.03517494271793e-05,0.10824174872680187,0.11488475436079187
860,860,860,860,1085,9.69,1.279428637220178,1.188435421355426,3.490830866338217,-0.0579739336690896,3.489009523072763,0.0,0.053873,3.951496,1.627627,0.14243,-2.244903,-3.485837,5.0,860,1085,9.69,1.188435421355426,3.490830866338217,-0.0579739336690896,3.489009523072763,0.0,0.053873,35.69194,14.314437,5.0,95373.52818049148,810915.2147366757,3184595.2934001884,28706976.178195123,90024568.60304238,2.4966176455037075e-22,1.9443661018907297e-08,4.169581051180021e-14,7.173085139254697,8.845665994297536e-06,0.2546368188187776,0.31887935286617936,7.521044126290319e-05,0.11761220710535272,0.11093454335392881
861,861,861,861,1086,9.69,1.2794290874642371,1.186671692334338,3.4882910795731408,-0.0873528137813271,3.5075829902294986,0.0,0.053873,3.951235,1.720726,0.214444,-2.210738,-3.48172,5.0,861,1086,9.69,1.186671692334338,3.4882910795731408,-0.0873528137813271,3.5075829902294986,0.0,0.053873,36.068844,14.388559,5.0,95396.45776774986,744279.1430394666,2980222.223434762,27817714.71600708,89683851.09075303,1.764373131954847e-22,1.3740939927417852e-08,3.8944274739376257e-14,6.699728221208549,9.001633706741242e-06,0.24973947821302764,0.3101752921811724,7.023036680795383e-05,0.12817295588611075,0.10713397034443883
862,862,862,862,1087,9.69,1.2794297995941353,1.1831898172748747,3.487542086006653,-0.0969198517247063,3.5128744910768583,0.0,0.053874,3.95296,1.749209,0.236361,-2.199802,-3.479684,5.0,862,1087,9.69,1.1831898172748747,3.487542086006653,-0.0969198517247063,3.5128744910768583,0.0,0.053874,36.184216,14.412165,5.0,95245.01376699706,725007.7498471764,2920665.690120126,27538929.161713224,89515831.25097363,1.5865056960004588e-22,1.2355708137028267e-08,3.810668941916967e-14,6.555635307808258,9.042158941321817e-06,0.2482337339393873,0.3076431149312898,6.882917066761791e-05,0.13137102849876248,0.1060558917512546
863,863,863,863,1088,9.69,1.2794300283840605,1.1820851362719975,3.488154819482657,-0.0902231446376825,3.5082207350913848,0.0,0.053874,3.953406,1.727171,0.219612,-2.207766,-3.480406,5.0,863,1088,9.69,1.1820851362719975,3.488154819482657,-0.0902231446376825,3.5082207350913848,0.0,0.053874,36.092297,14.394768,5.0,95205.89694257417,739874.1412592506,2966070.359513624,27741673.04189264,89575377.87365045,1.7266695715957392e-22,1.3447304557120493e-08,3.8722199697828603e-14,6.6615238270314885,9.003590550811401e-06,0.24944591718335873,0.30970199289612094,6.996965567216445e-05,0.1286785030499048,0.1069175011555564
864,864,864,864,1089,9.69,1.279430270811948,1.1806861010804068,3.4887240121529888,-0.0837128957696698,3.5034680884730456,0.0,0.053874,3.954755,1.707676,0.204977,-2.214087,-3.479987,5.0,864,1089,9.69,1.1806861010804068,3.4887240121529888,-0.0837128957696698,3.5034680884730456,0.0,0.053874,36.008118,14.379489,5.0,95087.67946008717,753278.9802682274,3006321.681030628,27903652.123625346,89540816.2167473,1.8658676526450535e-22,1.453137936820723e-08,3.927096925984472e-14,6.755930692897762,8.968696684583063e-06,0.25056499609515775,0.3116305312214295,7.104948539346307e-05,0.12623169098151174,0.10773936213479554
865,865,865,865,1090,9.69,1.2794305458661634,1.1786647029282302,3.489040503162668,-0.0799676833126563,3.500235169706805,0.0,0.053874,3.956919,1.698271,0.198255,-2.216124,-3.478271,5.0,865,1090,9.69,1.1786647029282302,3.489040503162668,-0.0799676833126563,3.500235169706805,0.0,0.053874,35.96283,14.372379,5.0,94898.34727058202,759832.4709558993,3024992.1286721984,27956052.59836472,89399409.23335332,1.9453423240907897e-22,1.5150328198422744e-08,3.9528981124327385e-14,6.800317432192546,8.949758916774744e-06,0.25118494152559107,0.3127095898966502,7.165896591226103e-05,0.12489377711273136,0.10820526674961058
866,866,866,866,1091,9.69,1.279430867824972,1.1756688928876244,3.4894549225601423,-0.0743221349681903,3.4951235515501216,0.0,0.053876,3.961318,1.687918,0.191441,-2.216658,-3.473872,5.0,866,1091,9.69,1.1756688928876244,3.4894549225601423,-0.0743221349681903,3.4951235515501216,0.0,0.053876,35.904976,14.364604,5.0,94514.6322606774,767112.4811641569,3044036.4530850714,27969805.6663662,89037928.80523095,2.051812331772894e-22,1.5979516737476597e-08,3.981306568144499e-14,6.849189553634468,8.928533587721391e-06,0.2520050245740991,0.3141336062247102,7.246697563975031e-05,0.12320830983905202,0.10883294969566189
867,867,867,867,1092,9.69,1.2794313268084854,1.170284032524711,3.4897838814590094,-0.0692749097272169,3.4893525201454376,0.0,0.053876,3.968627,1.683825,0.190177,-2.212832,-3.46612,5.0,867,1092,9.69,1.170284032524711,3.4897838814590094,-0.0692749097272169,3.4893525201454376,0.0,0.053876,35.862839,14.362226,5.0,93880.51188116078,770009.7936016736,3047582.344461223,27871416.989696525,88404474.90357918,2.133007761172021e-22,1.661186683256003e-08,3.990036057454571e-14,6.864207218305033,8.914441446514758e-06,0.25266250639662446,0.31527156312047855,7.311642300155044e-05,0.12192119199165045,0.10934436328041197
868,868,868,868,1093,9.69,1.2794319276909916,1.1615320218031226,3.49023880992996,-0.0624155099672276,3.4809431047921007,0.0,0.053876,3.979993,1.679337,0.189556,-2.206402,-3.454267,5.0,868,1093,9.69,1.1615320218031226,3.49023880992996,-0.0624155099672276,3.4809431047921007,0.0,0.053876,35.806175,14.360189,5.0,92902.85251843843,773199.2941884302,3049325.9447610867,27706843.3263284,87444610.75689836,2.2472843928803535e-22,1.7501853368272045e-08,3.997528975683034e-14,6.877097563818049,8.894340198585446e-06,0.2535640033879717,0.3168502105104591,7.402461148814726e-05,0.12015382478582272,0.11005677943338524
869,869,869,869,1094,9.69,1.27943220369946,1.1572943785365493,3.492332765885896,-0.0375089000734319,3.462756045172972,0.0,0.053876,3.988152,1.610819,0.137661,-2.226299,-3.449496,5.0,869,1094,9.69,1.1572943785365493,3.492332765885896,-0.0375089000734319,3.462756045172972,0.0,0.053876,35.510101,14.307087,5.0,92207.33049879356,823566.45504012,3198614.1114959484,28219274.811378475,87061199.99848118,2.951804807151868e-22,2.298865914354394e-08,4.197903204452957e-14,7.221808791405864,8.76894480974708e-06,0.2574760275333586,0.3241314708718783,7.83214170970968e-05,0.11196100804555192,0.11334855813538534
870,870,870,870,1095,9.69,1.279432213776457,1.1571699689388295,3.494375349782996,-0.0132623517392332,3.44663136080122,0.0,0.053876,3.993415,1.541995,0.084004,-2.248046,-3.447383,5.0,870,1095,9.69,1.1571699689388295,3.494375349782996,-0.0132623517392332,3.44663136080122,0.0,0.053876,35.228069,14.253172,5.0,91761.4460515168,877461.8610686072,3360660.557582185,28790197.81659889,86891931.05069965,3.8273698876609316e-22,2.980756097101051e-08,4.4116232856317994e-14,7.589479384553442,8.649355284012777e-06,0.2610980329712007,0.33133338698388926,8.270880321886546e-05,0.10457599369591533,0.11672933194104725
871,871,871,871,1096,9.69,1.2794322157402052,1.157154152486196,3.4967826652665286,0.0152076913952605,3.427784755500185,0.0,0.053876,4.000964,1.462717,0.021091,-2.272261,-3.443551,5.0,871,1096,9.69,1.157154152486196,3.4967826652665286,0.0152076913952605,3.427784755500185,0.0,0.053876,34.903,14.192402,5.0,91125.65204573797,943929.26068888,3561146.571134177,29439514.86130175,86585795.01447663,5.16330804116617e-22,4.021184880649926e-08,4.6655883768752074e-14,8.026384963201924,8.503163634681973e-06,0.2650632996519015,0.34000397936381643,8.808041186002494e-05,0.09653864525741518,0.12096485244107419
872,872,872,872,1097,9.69,1.2794322181230544,1.1571387606790655,3.499172441061905,0.0436841332238446,3.4088618689063432,0.0,0.053876,4.008273,1.386693,-0.040897,-2.293806,-3.43733,5.0,872,1097,9.69,1.1571387606790655,3.499172441061905,0.0436841332238446,3.4088618689063432,0.0,0.053876,34.585571,14.134343,5.0,90514.269112992,1012392.8024687114,3770379.356453244,30029537.87684315,86091098.41578595,6.916711090589757e-22,5.386735371887931e-08,4.921868659889401e-14,8.467273452239173,8.363624703367899e-06,0.268512185845686,0.34881118291478125,9.354628320170372e-05,0.08940627480981068,0.12555569026457508
873,873,873,873,1098,9.69,1.279432223095199,1.1571079094044208,3.500787064070424,0.0635916288354272,3.395401879159524,0.0,0.053875,4.013193,1.3388,-0.080736,-2.305072,-3.43002,5.0,873,1098,9.69,1.1571079094044208,3.500787064070424,0.0635916288354272,3.395401879159524,0.0,0.053875,34.377716,14.096842,5.0,90105.03276226338,1058050.1398037365,3911295.685459855,30342757.68856851,85513414.69906738,8.376095796502296e-22,6.523304344275216e-08,5.0948384812265614e-14,8.764839859929458,8.283955107794132e-06,0.2705114174152089,0.3548303829913534,9.727358829173229e-05,0.08516140149934431,0.1289037643052931
874,874,874,874,1099,9.69,1.279432230546666,1.1570501347966249,3.5027133389425527,0.0871138352247851,3.379564273732873,0.0,0.053876,4.017221,1.283438,-0.128282,-2.31714,-3.420149,5.0,874,1099,9.69,1.1570501347966249,3.5027133389425527,0.0871138352247851,3.379564273732873,0.0,0.053876,34.135986,14.052363,5.0,89771.36915561144,1113399.5691500138,4086382.812375813,30681899.914304346,84739490.58881621,1.046486513254704e-21,8.150038137088255e-08,5.3078912997231855e-14,9.131362536302893,8.201334713353549e-06,0.2724658017300846,0.3620732164084274,0.00010171798227199154,0.08062816947571146,0.133185455391916
875,875,875,875,1100,9.69,1.2794322348174545,1.1570219835354627,3.505037800496046,0.115461706159104,3.3605042422758524,0.0,0.053876,4.01965,1.220182,-0.184977,-2.328789,-3.405667,5.0,875,1100,9.69,1.1570219835354627,3.505037800496046,0.115461706159104,3.3605042422758524,0.0,0.053876,33.853752,13.99963,5.0,89570.75788236932,1180194.126413432,4305435.118226265,31012862.16192413,83616704.84025471,1.35714807705891e-21,1.0569470743875722e-07,5.5720527651458723e-14,9.585809316142074,8.122230997092832e-06,0.274117271310697,0.3708931393693708,0.0001070194061406831,0.07589493616153782,0.13882740315120734
876,876,876,876,1101,9.69,1.2794322389197923,1.1570006722173285,3.50733420763535,0.1437520982733303,3.3413919005019546,0.0,0.053875,4.020795,1.159723,-0.242964,-2.337588,-3.388478,5.0,876,1101,9.69,1.1570006722173285,3.50733420763535,0.1437520982733303,3.3413919005019546,0.0,0.053875,33.582558,13.947977,5.0,89476.34778713007,1247777.2091619968,4541631.03454605,31265217.11609568,82303337.91244859,1.7422273842521618e-21,1.3568468819510424e-07,5.843545370868874e-14,10.052868128916094,8.056621049896855e-06,0.2747420914800746,0.3798778750547703,0.00011235224031307701,0.07170859279215566,0.1452614583702337
877,877,877,877,1102,9.69,1.2794322437514938,1.1569799324171115,3.5096025018395096,0.1719793516111029,3.3222304539207754,0.0,0.053876,4.021768,1.098772,-0.30574,-2.345358,-3.369833,5.0,877,1102,9.69,1.1569799324171115,3.5096025018395096,0.1719793516111029,3.3222304539207754,0.0,0.053876,33.319267,13.895948,5.0,89396.1980349739,1319828.338185769,4811962.663127405,31489767.12390322,80902035.5537049,2.2203489609965696e-21,1.7292080194598705e-07,6.130388817788755e-14,10.54633556392645,7.99068731803668e-06,0.27428066894600184,0.38923331048944354,0.00011797297643240347,0.06773320093873539,0.152810360400371
878,878,878,878,1103,9.69,1.2794322500833373,1.1569574737067383,3.511875697665316,0.2002251212408799,3.3030694932013094,0.0,0.053876,4.022058,1.035923,-0.374012,-2.353043,-3.350423,5.0,878,1103,9.69,1.1569574737067383,3.511875697665316,0.2002251212408799,3.3030694932013094,0.0,0.053876,33.0602,13.842387,5.0,89372.32351061277,1398482.5410342296,5124258.72097083,31713446.996843755,79468579.28696917,2.818694679234215e-21,2.1951997318263902e-07,6.440393757265965e-14,11.079648574793625,7.92262202043639e-06,0.27291411639911817,0.39906900666140327,0.00012397180849256918,0.06390664229852926,0.1615799985880064
879,879,879,879,1104,9.69,1.2794322585891589,1.156933568483719,3.514063561335029,0.2282871308380584,3.2837504549633643,0.0,0.053875,4.02331,0.976285,-0.441545,-2.357979,-3.328834,5.0,879,1104,9.69,1.156933568483719,3.514063561335029,0.2282871308380584,3.2837504549633643,0.0,0.053875,32.816784,13.791242,5.0,89269.32458801301,1477448.151192283,5453109.881471106,31857951.65733613,77904016.45118794,3.527072896889997e-21,2.746884767061246e-07,6.751035945474403e-14,11.614057868320343,7.860890318856833e-06,0.2709368018077982,0.40893850033133095,0.0001301013301256663,0.06042129093733255,0.17116950707078443
880,880,880,880,1105,9.69,1.2794322679479255,1.1569123041675438,3.5162659629280086,0.2563792920913276,3.26446035432062,0.0,0.053875,4.023778,0.914894,-0.513057,-2.363063,-3.306871,5.0,880,1105,9.69,1.1569123041675438,3.5162659629280086,0.2563792920913276,3.26446035432062,0.0,0.053875,32.57708,13.738576,5.0,89230.85387944515,1563394.7488612526,5824371.242678924,32007477.50309858,76343953.95992255,4.398413299488714e-21,3.4254847701782426e-07,7.086582058534117e-14,12.191310308692533,7.797973171889221e-06,0.26842292218690506,0.4192535995699305,0.00013662662384878143,0.057075063060330236,0.18196908025991984
881,881,881,881,1106,9.69,1.2794322777664435,1.1568943153185698,3.51844702438427,0.284431043240488,3.2451264650286475,0.0,0.053875,4.024146,0.854029,-0.585514,-2.367158,-3.283963,5.0,881,1106,9.69,1.1568943153185698,3.51844702438427,0.284431043240488,3.2451264650286475,0.0,0.053875,32.345741,13.686121,5.0,89200.61505179532,1653539.785736738,6226325.900209464,32128425.949022774,74750043.35942322,5.4429160468034814e-21,4.238943626750903e-07,7.437360285381142e-14,12.79476712012888,7.737804212813752e-06,0.26557231539728915,0.42981146906549006,0.00014343810424064294,0.05394524874528604,0.1937949250949484
